is Elon Musk,created at,source,possibly sensitive,lang,has_text,has_link,has_hashtag,has_at,has_emoji,sentiment,retweet count,reply count,like count,quote count
0,2022-10-21 17:43:56+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,38,34,609,1
0,2022-10-21 17:43:24+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,55,42,968,3
0,2022-10-21 17:42:46+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.5,132,121,3014,8
0,2022-10-20 16:52:40+00:00,Twitter for iPhone,False,und,0,1,1,1,1,2.0,342,293,5487,27
0,2022-10-20 16:52:27+00:00,Twitter for iPhone,False,und,0,1,1,1,1,2.0,310,167,6345,18
0,2022-10-20 16:52:06+00:00,Twitter for iPhone,False,und,0,1,1,1,1,2.0,922,354,16840,98
0,2022-10-19 18:28:00+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,116,163,1326,12
0,2022-10-19 18:03:45+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.13636363636363635,154,152,2602,13
0,2022-10-19 16:34:01+00:00,Twitter for iPhone,False,und,1,1,0,0,0,0.0,4529,4488,103752,850
0,2022-10-19 14:05:38+00:00,Twitter for iPhone,False,en,1,1,0,0,0,-0.10714285714285715,125,50,754,9
0,2022-10-19 14:05:37+00:00,Twitter for iPhone,False,en,1,1,0,0,0,-0.125,125,51,1232,4
0,2022-10-19 14:05:36+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.049999999999999996,645,175,5465,30
0,2022-10-18 19:08:35+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,561,397,19182,60
0,2022-10-17 16:55:50+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.13636363636363635,240,283,4741,19
0,2022-10-14 21:45:01+00:00,Twitter for Mac,False,en,1,1,0,0,1,0.0,1128,788,20730,148
0,2022-10-14 17:01:30+00:00,Twitter for iPhone,False,en,1,1,1,1,1,0.13636363636363635,73,150,1397,9
0,2022-10-14 04:10:11+00:00,Twitter for iPhone,False,und,0,1,0,0,1,2.0,220,676,7925,50
0,2022-10-14 04:09:50+00:00,Twitter for iPhone,False,und,0,1,0,0,1,2.0,1263,696,36079,140
0,2022-10-14 02:51:19+00:00,Twitter for iPhone,False,qme,0,1,1,1,0,2.0,15287,981,85714,2525
0,2022-10-13 00:44:35+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,155,297,2578,7
0,2022-10-12 19:10:51+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.08,491,286,9285,81
0,2022-10-12 19:10:42+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.08,979,378,19307,110
0,2022-10-12 16:50:45+00:00,Twitter for iPhone,False,en,1,1,1,1,1,0.13636363636363635,189,182,2653,23
0,2022-10-09 18:49:51+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.625,5061,1522,74913,2031
0,2022-10-08 14:17:07+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.4,408,552,12353,64
0,2022-10-07 17:17:09+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,4101,1459,104043,360
0,2022-10-07 17:17:03+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,733,305,18793,90
0,2022-10-07 17:16:54+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,309,184,8573,30
0,2022-10-07 17:16:03+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,1530,495,36031,221
0,2022-10-07 17:11:25+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.13636363636363635,60,106,1238,10
0,2022-10-06 17:01:00+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.1965909090909091,113,376,1331,21
0,2022-10-06 16:31:30+00:00,Twitter for iPhone,False,art,0,1,0,0,1,2.0,39,225,1007,4
0,2022-10-06 16:00:14+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.3166666666666667,106,148,1727,27
0,2022-10-06 14:04:14+00:00,Twitter for iPhone,False,und,0,1,0,0,1,2.0,103,197,2211,6
0,2022-10-05 19:28:48+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,364,365,8204,67
0,2022-10-05 19:28:31+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,676,441,17300,131
0,2022-10-05 16:20:37+00:00,Twitter for iPhone,False,en,1,1,1,1,1,0.13636363636363635,170,242,2789,23
0,2022-10-03 17:00:25+00:00,Twitter for iPhone,False,en,1,1,0,0,1,0.19318181818181818,312,783,3695,70
0,2022-10-02 06:12:37+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,367,861,12505,43
0,2022-10-02 06:12:29+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,317,406,9294,25
0,2022-10-02 06:11:48+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,4793,1534,130332,1036
0,2022-10-01 17:27:17+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,192,285,5947,28
0,2022-10-01 17:27:08+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.0,1377,635,48037,409
0,2022-09-30 20:34:04+00:00,Twitter for iPhone,False,en,1,1,1,1,0,0.8,133,217,1273,15
0,2022-09-30 20:33:20+00:00,Twitter for iPhone,False,und,0,1,0,0,1,2.0,12263,1320,125632,2449
0,2022-09-30 17:02:59+00:00,Twitter for iPhone,False,en,1,1,1,1,0,0.17045454545454544,77,214,1463,7
0,2022-09-29 21:18:12+00:00,Twitter for iPhone,False,en,1,1,0,0,0,-0.1,82,220,1533,18
0,2022-09-29 16:00:34+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.1875,38,86,757,17
0,2022-09-29 16:00:33+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.21000000000000002,54,85,993,18
0,2022-09-29 16:00:32+00:00,Twitter for iPhone,False,en,1,1,0,0,0,0.35,185,297,3597,148
0,2022-09-29 01:56:07+00:00,Twitter for iPhone,False,und,0,1,0,0,1,2.0,1170,427,23126,110
0,2022-09-29 01:55:40+00:00,Twitter for iPhone,False,pt,1,1,0,0,1,0.0,1516,399,36845,151
