is Elon Musk,created at,source,possibly sensitive,lang,has_text,has_link,has_hashtag,has_at,has_emoji,sentiment,retweet count,reply count,like count,quote count
0,2022-11-23 23:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.5,322,658,5442,58
0,2022-11-23 20:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.0,59,81,827,2
0,2022-11-23 17:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.0,455,4022,11824,253
0,2022-11-23 01:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,619,1782,13771,172
0,2022-11-22 23:28:25+00:00,Sprinklr,False,en,1,1,1,1,0,0.13636363636363635,72,83,656,7
0,2022-11-22 21:34:02+00:00,Twitter Web App,False,en,1,1,0,0,1,0.0,111,159,1525,33
0,2022-11-22 20:00:01+00:00,Sprinklr,False,en,1,0,0,0,0,1.0,65,110,1039,4
0,2022-11-22 17:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.5,243,1240,4237,46
0,2022-11-22 00:10:22+00:00,Twitter Web App,False,en,1,0,0,0,1,0.0,22,39,259,0
0,2022-11-22 00:10:13+00:00,Twitter Web App,False,en,1,0,0,0,1,0.0,19,18,407,0
0,2022-11-22 00:10:05+00:00,Twitter Web App,False,en,1,0,0,0,1,0.0,9,8,145,0
0,2022-11-22 00:09:58+00:00,Twitter Web App,False,en,1,0,0,0,1,0.1,2,5,115,0
0,2022-11-22 00:09:51+00:00,Twitter Web App,False,en,1,0,0,0,1,0.3,4,3,111,0
0,2022-11-22 00:09:42+00:00,Twitter Web App,False,en,1,0,0,0,0,0.0,4,4,97,0
0,2022-11-22 00:09:33+00:00,Twitter Web App,False,en,1,0,0,0,0,0.0,6,3,94,0
0,2022-11-22 00:09:23+00:00,Twitter Web App,False,en,1,0,0,0,0,0.0,21,7,229,2
0,2022-11-22 00:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.0,232,268,4301,22
0,2022-11-21 22:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,1.0,145,534,2772,29
0,2022-11-21 20:49:51+00:00,Twitter Web App,False,en,1,0,0,0,0,0.0,39,37,470,2
0,2022-11-21 20:42:51+00:00,Twitter Web App,False,en,1,0,1,1,0,0.0,66,62,925,5
0,2022-11-21 20:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,70,86,1234,11
0,2022-11-21 19:54:42+00:00,Twitter Web App,False,en,1,1,0,0,1,-0.10416666666666666,36,52,473,1
0,2022-11-21 19:43:16+00:00,Twitter Web App,False,en,1,0,1,1,1,0.0,151,303,2114,31
0,2022-11-21 18:27:23+00:00,Twitter Web App,False,en,1,0,0,0,0,0.3125,27,58,470,2
0,2022-11-21 18:20:40+00:00,Twitter Web App,False,en,1,0,0,0,0,0.4,34,35,650,9
0,2022-11-21 18:15:56+00:00,Twitter Web App,False,en,1,0,0,0,0,0.31212121212121213,13,24,235,1
0,2022-11-21 18:09:56+00:00,Twitter Web App,False,en,1,0,0,0,0,0.7,18,18,246,0
0,2022-11-21 18:01:21+00:00,Twitter Web App,False,en,1,0,0,0,0,0.0,24,27,321,7
0,2022-11-21 17:21:25+00:00,Twitter Web App,False,en,1,0,0,0,0,0.0,22,52,320,5
0,2022-11-21 17:15:41+00:00,Twitter Web App,False,en,1,0,0,0,0,0.0,26,32,308,4
0,2022-11-21 17:05:38+00:00,Twitter Web App,False,en,1,0,0,0,1,0.43499999999999994,50,52,509,6
0,2022-11-21 17:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,139,246,2784,15
0,2022-11-20 17:09:35+00:00,Twitter Web App,False,en,1,0,0,0,1,0.0,131,486,1409,11
0,2022-11-20 15:28:12+00:00,Twitter Web App,False,art,0,0,0,0,1,2.0,2177,1544,33240,888
0,2022-11-20 15:10:35+00:00,Twitter Web App,False,und,1,1,1,1,1,0.0,69,83,698,4
0,2022-11-20 00:00:01+00:00,Sprinklr,False,en,1,0,0,0,1,0.25,83,202,1547,12
0,2022-11-19 22:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.0,69,111,1025,0
0,2022-11-19 20:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.04910714285714285,125,197,1870,10
0,2022-11-19 17:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.0,581,4407,12723,221
0,2022-11-18 23:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,169,567,3050,16
0,2022-11-18 20:00:01+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,1118,14887,23676,381
0,2022-11-18 17:00:00+00:00,Twitter Web App,False,en,1,0,1,1,1,0.3,60,97,770,5
0,2022-11-18 04:00:02+00:00,Twitter Web App,False,en,1,1,0,0,0,0.0,12723,4455,86651,2129
0,2022-11-17 23:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,-0.2,84,121,1342,9
0,2022-11-17 19:00:16+00:00,Twitter Web App,False,en,1,1,1,1,0,0.4375,1506,206,8987,85
0,2022-11-17 01:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,229,328,3650,21
0,2022-11-16 23:44:12+00:00,Sprinklr,False,en,1,1,0,0,0,-0.25,79,262,1017,11
0,2022-11-16 20:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.5,283,482,3269,39
0,2022-11-16 01:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.0,278,690,5681,61
0,2022-11-15 22:00:01+00:00,Sprinklr,False,en,1,0,0,0,0,0.5,175,261,2437,18
0,2022-11-15 20:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,345,1764,6224,115
0,2022-11-15 18:45:25+00:00,Twitter Web App,False,en,1,1,0,0,1,0.0,60,86,562,5
0,2022-11-15 00:12:13+00:00,Twitter Web App,False,en,1,0,0,0,0,0.0,379,245,25776,26
0,2022-11-14 23:00:00+00:00,Sprinklr,False,qst,1,0,0,0,0,0.0,2229,2185,109823,310
0,2022-11-14 21:00:01+00:00,Sprinklr,False,en,1,1,1,1,0,0.0,101,108,1489,5
0,2022-11-14 19:00:00+00:00,Sprinklr,False,en,1,0,0,0,1,0.0,250,632,4581,51
0,2022-11-14 17:00:00+00:00,Sprinklr,False,en,1,0,0,0,0,0.0,1326,9894,28566,590
